SampleIndex,GridRow,GridI,GridJ,GridK,SegmentIndex,SegmentName,Label,Temperature_C,t,x,y,W25,W_T,DeltaW_Exact,FitWeight,DeltaW_Pred,DeltaW_Error,AbsDeltaW_Error,W_Corrected,W_ErrorAfterCorrection,AbsW_ErrorAfterCorrection,AbsW_ErrorBeforeCorrection
1531,681,19,15,9,2,SEG_MID,T100,100,1,0.390032558139535,0.383637209302326,0.590230439294437,0.534395508830709,-0.0558349304637276,2.86116434879092,-0.0483836809094926,0.00745124955423501,0.00745124955423501,0.541846758384944,0.00745124955423537,0.00745124955423537,0.055834930463728
1532,682,19,16,8,2,SEG_MID,T100,100,1,0.389681395348837,0.399416279069767,0.503922839273941,0.457593805519084,-0.0463290337548563,2.54430112516188,-0.0476438168135576,-0.00131478305870131,0.00131478305870131,0.456279022460383,-0.00131478305870064,0.00131478305870064,0.046329033754857
1533,683,19,17,7,2,SEG_MID,T100,100,1,0.38933023255814,0.415195348837209,0.424175301383224,0.386629640793604,-0.03754566058962,2.251522019654,-0.0463401041541648,-0.00879444356454481,0.00879444356454481,0.377835197229059,-0.00879444356454478,0.00879444356454478,0.03754566058962
1534,684,19,18,6,2,SEG_MID,T100,100,1,0.388979069767442,0.430974418604651,0.35026728393659,0.320861833243182,-0.0294054506934082,1.98018168978027,-0.0445680757692426,-0.0151626250758344,0.0151626250758344,0.305699208167347,-0.0151626250758347,0.0151626250758347,0.029405450693408
1535,685,19,19,5,2,SEG_MID,T100,100,1,0.388627906976744,0.446753488372093,0.28158004167814,0.259739786054123,-0.0218402556240169,1.72800852080056,-0.0424095576251742,-0.0205693020011573,0.0205693020011573,0.239170484052966,-0.0205693020011572,0.0205693020011572,0.021840255624017
1536,693,20,2,21,2,SEG_MID,T100,100,1,0.407397674418605,0.184748837209302,0.25940752817218,0.285171726477745,0.0257641983055649,1.8588066101855,0.0367893443619907,0.0110251460564258,0.0110251460564258,0.296196872534171,0.0110251460564257,0.0110251460564257,0.025764198305565
1537,694,20,3,20,2,SEG_MID,T100,100,1,0.407046511627907,0.200527906976744,0.358493039066435,0.382765906962245,0.0242728678958101,1.809095596527,0.0349630688001879,0.0106902009043778,0.0106902009043778,0.393456107866623,0.0106902009043778,0.0106902009043778,0.02427286789581
1538,695,20,4,19,2,SEG_MID,T100,100,1,0.406695348837209,0.216306976744186,0.443122454157621,0.466121569522448,0.0229991153648275,1.76663717882758,0.0310191038670403,0.00801998850221279,0.00801998850221279,0.474141558024661,0.0080199885022133,0.0080199885022133,0.022999115364827
1539,696,20,5,18,2,SEG_MID,T100,100,1,0.406344186046512,0.232086046511628,0.516244297249775,0.538142859897697,0.0218985626479217,1.72995208826406,0.025326597189417,0.0034280345414953,0.0034280345414953,0.541570894439192,0.0034280345414951,0.0034280345414951,0.0218985626479219
1540,697,20,6,17,2,SEG_MID,T100,100,1,0.405993023255814,0.24786511627907,0.580056281165327,0.600994413259264,0.0209381320939367,1.69793773646456,0.0181614724772007,-0.00277665961673603,0.00277665961673603,0.598217753642528,-0.00277665961673623,0.00277665961673623,0.0209381320939369
1541,698,20,7,16,2,SEG_MID,T100,100,1,0.405641860465116,0.263644186046512,0.636229987436292,0.656322652260247,0.0200926648239547,1.66975549413182,0.00973410848562083,-0.0103585563383339,0.0103585563383339,0.645964095921913,-0.0103585563383342,0.0103585563383342,0.020092664823955
1542,699,20,8,15,2,SEG_MID,T100,100,1,0.405290697674419,0.279423255813953,0.686059419836684,0.705402104697182,0.0193426848604982,1.64475616201661,0.000207709535169697,-0.0191349753253285,0.0191349753253285,0.686267129371854,-0.0191349753253284,0.0191349753253284,0.0193426848604981
1543,700,20,9,14,2,SEG_MID,T100,100,1,0.404939534883721,0.295202325581395,0.730561915270917,0.749234795594384,0.0186728803234671,1.62242934411557,-0.0102891742542658,-0.0289620545777329,0.0289620545777329,0.720272741016651,-0.0289620545777328,0.0289620545777328,0.018672880323467
1544,701,20,10,13,2,SEG_MID,T100,100,1,0.404588372093023,0.310981395348837,0.770548333597101,0.788619380604185,0.0180710470070836,1.60236823356945,-0.0216539130613664,-0.03972496006845,0.03972496006845,0.748894420535735,-0.0397249600684505,0.0397249600684505,0.0180710470070841
1545,704,20,13,10,2,SEG_MID,T100,100,1,0.40353488372093,0.358318604651163,0.702150902815313,0.633246123747305,-0.0689047790680083,3.29682596893361,-0.0458760175772475,0.0230287614907608,0.0230287614907608,0.656274885238066,0.0230287614907605,0.0230287614907605,0.068904779068008
1546,705,20,14,9,2,SEG_MID,T100,100,1,0.403183720930233,0.374097674418605,0.605281385210724,0.547077126940865,-0.0582042582698583,2.94014194232861,-0.0466053810651932,0.0115988772046651,0.0115988772046651,0.558676004145531,0.0115988772046659,0.0115988772046659,0.0582042582698591
1547,706,20,15,8,2,SEG_MID,T100,100,1,0.402832558139535,0.389876744186047,0.516252862994626,0.46788298376535,-0.0483698792292758,2.61232930764253,-0.0466028411645813,0.00176703806469452,0.00176703806469452,0.469650021830045,0.00176703806469475,0.00176703806469475,0.048369879229276
1548,707,20,16,7,2,SEG_MID,T100,100,1,0.402481395348837,0.405655813953488,0.434150346594389,0.394849777361136,-0.0393005692332532,2.31001897444177,-0.0459899085948936,-0.00668933936164039,0.00668933936164039,0.388160437999495,-0.00668933936164062,0.00668933936164062,0.039300569233253
1549,708,20,17,6,2,SEG_MID,T100,100,1,0.40213023255814,0.42143488372093,0.358195880032475,0.327285487288752,-0.0309103927437232,2.03034642479077,-0.0448696014567989,-0.0139592087130757,0.0139592087130757,0.313326278575676,-0.0139592087130759,0.0139592087130759,0.030910392743723
1550,709,20,18,5,2,SEG_MID,T100,100,1,0.401779069767442,0.437213953488372,0.287723813185697,0.264597993294506,-0.0231258198911912,1.77086066303971,-0.0433298334609927,-0.0202040135698015,0.0202040135698015,0.244393979724704,-0.0202040135698017,0.0202040135698017,0.023125819891191
1551,717,21,2,20,2,SEG_MID,T100,100,1,0.420197674418605,0.190988372093023,0.250932759245715,0.279800974990727,0.028868215745012,1.96227385816707,0.0405659557528058,0.0116977400077938,0.0116977400077938,0.291498714998521,0.0116977400077938,0.0116977400077938,0.028868215745012
1552,718,21,3,19,2,SEG_MID,T100,100,1,0.419846511627907,0.206767441860465,0.347674944096069,0.374859955414485,0.0271850113184167,1.90616704394722,0.0377216700410851,0.0105366587226684,0.0105366587226684,0.385396614137154,0.0105366587226691,0.0105366587226691,0.027185011318416
1553,719,21,4,18,2,SEG_MID,T100,100,1,0.419495348837209,0.222546511627907,0.430698633221262,0.456439126398353,0.0257404931770913,1.85801643923638,0.0328562566893122,0.00711576351222094,0.00711576351222094,0.463554889910574,0.00711576351222126,0.00711576351222126,0.025740493177091
1554,720,21,5,17,2,SEG_MID,T100,100,1,0.419144186046512,0.238325581395349,0.502728650786844,0.527215903254087,0.0244872524672429,1.8162417489081,0.0263101403983765,0.0018228879311336,0.0018228879311336,0.529038791185221,0.00182288793113361,0.00182288793113361,0.0244872524672429
1555,721,21,6,16,2,SEG_MID,T100,100,1,0.418793023255814,0.254104651162791,0.565813010196888,0.589202666272524,0.0233896560756363,1.77965520252121,0.0183398986693266,-0.0050497574063097,0.0050497574063097,0.584152908866215,-0.00504975740630942,0.00504975740630942,0.023389656075636
1556,722,21,7,15,2,SEG_MID,T100,100,1,0.418441860465116,0.269883720930233,0.621520766787506,0.643941171004358,0.022420404216852,1.7473468072284,0.0091425775505427,-0.0132778266663093,0.0132778266663093,0.630663344338049,-0.0132778266663093,0.0132778266663093,0.022420404216852
1557,723,21,8,14,2,SEG_MID,T100,100,1,0.418090697674419,0.285662790697674,0.671074298141549,0.692632527047212,0.0215582289056624,1.71860763018875,-0.00112799016883248,-0.0226862190744949,0.0226862190744949,0.669946307972716,-0.0226862190744955,0.0226862190744955,0.0215582289056631
1558,724,21,9,13,2,SEG_MID,T100,100,1,0.417739534883721,0.301441860465116,0.715440038873202,0.736226354147761,0.0207863152745592,1.69287717581864,-0.0123499551203692,-0.0331362703949284,0.0331362703949284,0.703090083752833,-0.0331362703949283,0.0331362703949283,0.0207863152745591
1559,725,21,10,12,2,SEG_MID,T100,100,1,0.417388372093023,0.317220930232558,0.755392135664173,0.775483329712409,0.0200911940482361,1.66970646827454,-0.0244255503063839,-0.04451674435462,0.04451674435462,0.730966585357789,-0.0445167443546199,0.0445167443546199,0.020091194048236
1560,726,21,11,11,2,SEG_MID,T100,100,1,0.417037209302326,0.333,0.791558004691659,0.747128328084907,-0.0444296766067523,2.48098922022508,-0.0372754218941688,0.0071542547125835,0.0071542547125835,0.75428258279749,0.00715425471258324,0.00715425471258324,0.044429676606752
1561,727,21,12,10,2,SEG_MID,T100,100,1,0.416686046511628,0.348779069767442,0.721355590285548,0.649552012560933,-0.0718035777246147,3.39345259082049,-0.0425675289638333,0.0292360487607814,0.0292360487607814,0.678788061321715,0.0292360487607818,0.0292360487607818,0.071803577724615
1562,728,21,13,9,2,SEG_MID,T100,100,1,0.41633488372093,0.364558139534884,0.621120019059502,0.560422434735736,-0.0606975843237658,3.02325281079219,-0.0441158047436356,0.0165817795801302,0.0165817795801302,0.577004214315866,0.0165817795801304,0.0165817795801304,0.0606975843237659
1563,729,21,14,8,2,SEG_MID,T100,100,1,0.415983720930233,0.380337209302326,0.529201404643737,0.4786883038584,-0.0505131007853373,2.68377002617791,-0.0448713651443059,0.00564173564103138,0.00564173564103138,0.484330039499431,0.0056417356410311,0.0056417356410311,0.050513100785337
1564,730,21,15,7,2,SEG_MID,T100,100,1,0.415632558139535,0.396116279069767,0.444605843111328,0.40346583948729,-0.0411400036240383,2.37133345413461,-0.0449660528722828,-0.00382604924824451,0.00382604924824451,0.399639790239045,-0.00382604924824481,0.00382604924824481,0.041140003624038
1565,731,21,16,6,2,SEG_MID,T100,100,1,0.415281395348837,0.411895348837209,0.366491730185727,0.334006686193818,-0.0324850439919085,2.08283479973028,-0.0445111791328509,-0.0120261351409424,0.0120261351409424,0.321980551052876,-0.0120261351409419,0.0120261351409419,0.032485043991909
1566,732,21,17,5,2,SEG_MID,T100,100,1,0.41493023255814,0.427674418604651,0.294141665723423,0.269672930998185,-0.0244687347252383,1.81562449084128,-0.0436013695920264,-0.0191326348667881,0.0191326348667881,0.250540296131397,-0.0191326348667884,0.0191326348667884,0.024468734725238
1567,741,22,3,18,2,SEG_MID,T100,100,1,0.432646511627907,0.213006976744186,0.337490630065414,0.367417176117938,0.0299265460525242,1.99755153508414,0.0400807748123639,0.0101542287598397,0.0101542287598397,0.377571404877778,0.0101542287598399,0.0101542287598399,0.029926546052524
1568,742,22,4,17,2,SEG_MID,T100,100,1,0.432295348837209,0.228786046511628,0.418952466060589,0.447284809377694,0.0283323433171053,1.94441144390351,0.0343003781750962,0.00596803485799089,0.00596803485799089,0.453252844235685,0.00596803485799119,0.00596803485799119,0.028332343317105
1569,743,22,5,16,2,SEG_MID,T100,100,1,0.431944186046512,0.24456511627907,0.489902647629259,0.516846500591912,0.0269438529626531,1.89812843208844,0.0269028139152702,-4.10390473828612e-05,4.10390473828612e-05,0.516805461544529,-4.10390473827293e-05,4.10390473827293e-05,0.0269438529626529
1570,744,22,6,15,2,SEG_MID,T100,100,1,0.431593023255814,0.260344186046512,0.552252461492505,0.577976132727121,0.0257236712346163,1.85745570782054,0.0181270213254841,-0.00759664990913218,0.00759664990913218,0.570379482817989,-0.00759664990913189,0.00759664990913189,0.0257236712346161
1571,745,22,7,14,2,SEG_MID,T100,100,1,0.431241860465116,0.276123255813954,0.607476312277885,0.632119256409964,0.0246429441320792,1.82143147106931,0.00815776110802803,-0.0164851830240512,0.0164851830240512,0.615634073385913,-0.016485183024051,0.016485183024051,0.024642944132079
1572,746,22,8,13,2,SEG_MID,T100,100,1,0.430890697674419,0.291902325581395,0.65672980299413,0.680408859574823,0.0236790565806932,1.78930188602311,-0.00285985326598988,-0.0265389098466831,0.0265389098466831,0.65386994972814,-0.0265389098466829,0.0265389098466829,0.023679056580693
1573,747,22,9,12,2,SEG_MID,T100,100,1,0.430539534883721,0.307681395348837,0.700931481816318,0.723745514469824,0.0228140326535058,1.76046775511686,-0.0148102628334893,-0.0376242954869951,0.0376242954869951,0.686121218982829,-0.0376242954869953,0.0376242954869953,0.022814032653506
1574,748,22,10,11,2,SEG_MID,T100,100,1,0.430188372093023,0.323460465116279,0.740820662208613,0.762854066243599,0.0220334040349858,1.73444680116619,-0.0276003039940483,-0.0496337080290341,0.0496337080290341,0.713220358214565,-0.0496337080290342,0.0496337080290342,0.022033404034986
1575,749,22,11,10,2,SEG_MID,T100,100,1,0.429837209302326,0.339239534883721,0.741640362870956,0.666774956016797,-0.0748654068541588,3.49551356180529,-0.0385117502510501,0.0363536566031087,0.0363536566031087,0.703128612619906,0.0363536566031089,0.0363536566031089,0.074865406854159
1576,750,22,12,9,2,SEG_MID,T100,100,1,0.429486046511628,0.355018604651163,0.637809837596244,0.574484933278219,-0.0633249043180255,3.11083014393418,-0.0409072593260566,0.0224176449919689,0.0224176449919689,0.596902578270187,0.0224176449919684,0.0224176449919684,0.063324904318025
1577,751,22,13,8,2,SEG_MID,T100,100,1,0.42913488372093,0.370797674418605,0.542816202169176,0.490049602238633,-0.052766599930543,2.75888666435143,-0.0424436411716744,0.0103229587588686,0.0103229587588686,0.500372560997502,0.0103229587588687,0.0103229587588687,0.0527665999305431
1578,752,22,14,7,2,SEG_MID,T100,100,1,0.428783720930233,0.386576744186047,0.455577359152203,0.412507137877388,-0.0430702212748154,2.43567404249385,-0.0432642802244616,-0.000194058949646227,0.000194058949646227,0.412313078927741,-0.000194058949646636,0.000194058949646636,0.043070221274815
1579,753,22,15,6,2,SEG_MID,T100,100,1,0.428432558139535,0.402355813953488,0.375180956297186,0.341046593611061,-0.0341343626861245,2.13781208953748,-0.0434897006335316,-0.00935533794740706,0.00935533794740706,0.331691255663654,-0.00935533794740656,0.00935533794740656,0.034134362686125
1580,754,22,16,5,2,SEG_MID,T100,100,1,0.428081395348837,0.41813488372093,0.300852358349578,0.274979432951304,-0.0258729253982742,1.86243084660914,-0.0432219464504516,-0.0173490210521774,0.0173490210521774,0.257630411899126,-0.0173490210521776,0.0173490210521776,0.025872925398274
1581,763,23,3,17,2,SEG_MID,T100,100,1,0.445446511627907,0.219246511627907,0.327885986672976,0.360398024825393,0.032512038152417,2.08373460508057,0.0420330694218883,0.00952103126947131,0.00952103126947131,0.369919056094864,0.00952103126947129,0.00952103126947129,0.032512038152417
1582,764,23,4,16,2,SEG_MID,T100,100,1,0.445095348837209,0.235025581395349,0.407829980963068,0.438616555874444,0.0307865749113758,2.02621916371253,0.0353441247305965,0.00455754981922072,0.00455754981922072,0.443174105693664,0.00455754981922052,0.00455754981922052,0.030786574911376
1583,765,23,5,15,2,SEG_MID,T100,100,1,0.444744186046512,0.250804651162791,0.477714816800213,0.506993039315466,0.0292782225152523,1.97594075050841,0.0270975704658128,-0.0021806520494395,0.0021806520494395,0.504812387266026,-0.00218065204944018,0.00218065204944018,0.029278222515253
1584,766,23,6,14,2,SEG_MID,T100,100,1,0.444393023255814,0.266583720930233,0.539326696610541,0.567275125252368,0.0279484286418266,1.93161428806089,0.0175162377664383,-0.0104321908753883,0.0104321908753883,0.556842934376979,-0.0104321908753886,0.0104321908753886,0.027948428641827
1585,767,23,7,13,2,SEG_MID,T100,100,1,0.444041860465116,0.282362790697674,0.59405255473488,0.620819813266725,0.0267672585318453,1.89224195106151,0.00677355489374713,-0.0199937036380982,0.0199937036380982,0.600826109628627,-0.0199937036380979,0.0199937036380979,0.026767258531845
1586,768,23,8,12,2,SEG_MID,T100,100,1,0.443690697674419,0.298141860465116,0.642985713155258,0.668696827734426,0.0257111145791676,1.85703715263892,-0.00499348144383504,-0.0307045960230026,0.0307045960230026,0.637992231711423,-0.030704596023003,0.030704596023003,0.025711114579168
1587,769,23,9,11,2,SEG_MID,T100,100,1,0.443339534883721,0.313920930232558,0.686999672845661,0.711760816508153,0.0247611436624926,1.82537145541642,-0.0176752175772754,-0.042436361239768,0.042436361239768,0.669324455268386,-0.0424363612397675,0.0424363612397675,0.024761143662492
1588,770,23,10,10,2,SEG_MID,T100,100,1,0.442988372093023,0.3297,0.726800715698355,0.684994556250931,-0.0418061594474246,2.39353864824749,-0.0311828456904666,0.010623313756958,0.010623313756958,0.695617870007888,0.0106233137569575,0.0106233137569575,0.0418061594474241
1589,771,23,11,9,2,SEG_MID,T100,100,1,0.442637209302326,0.345479069767442,0.65542135078871,0.589324032819938,-0.0660973179687712,3.20324393229237,-0.0369711974847436,0.0291261204840276,0.0291261204840276,0.618450153303966,0.0291261204840284,0.0291261204840284,0.0660973179687721
1590,772,23,12,8,2,SEG_MID,T100,100,1,0.442286046511628,0.361258139534884,0.557150035872436,0.502010923097874,-0.0551391127745617,2.83797042581872,-0.0393133114810257,0.015825801293536,0.015825801293536,0.51783672439141,0.0158258012935363,0.0158258012935363,0.055139112774562
1591,773,23,13,7,2,SEG_MID,T100,100,1,0.44193488372093,0.377037209302326,0.467104062625073,0.422005949633587,-0.0450981129914856,2.50327043304952,-0.0408799012321306,0.00421821175935502,0.00421821175935502,0.426224161392942,0.00421821175935538,0.00421821175935538,0.045098112991486
1592,774,23,14,6,2,SEG_MID,T100,100,1,0.441583720930233,0.392816279069767,0.38429221774689,0.348428429028559,-0.0358637887183312,2.19545962394437,-0.0418017547948207,-0.00593796607648945,0.00593796607648945,0.342490462952069,-0.00593796607648966,0.00593796607648966,0.035863788718331
1593,775,23,15,5,2,SEG_MID,T100,100,1,0.441232558139535,0.408595348837209,0.307876402004243,0.280533718246238,-0.0273426837580055,1.91142279193352,-0.0421891365924516,-0.0148464528344461,0.0148464528344461,0.265687265411791,-0.0148464528344466,0.0148464528344466,0.027342683758005
1594,784,24,3,16,2,SEG_MID,T100,100,1,0.458246511627907,0.225486046511628,0.318812892867928,0.353767334282606,0.0349544414146772,2.16514804715591,0.0435720518023929,0.00861761038771567,0.00861761038771567,0.362384944670321,0.00861761038771491,0.00861761038771491,0.034954441414678
1595,785,24,4,15,2,SEG_MID,T100,100,1,0.457895348837209,0.24126511627907,0.397282789425014,0.430396654548655,0.033113865123641,2.10379550412137,0.035980914875967,0.00286704975232604,0.00286704975232604,0.433263704300981,0.00286704975232605,0.00286704975232605,0.033113865123641
1596,786,24,5,14,2,SEG_MID,T100,100,1,0.457544186046512,0.257044186046512,0.466118684984355,0.497617947274327,0.0314992622899724,2.04997540966575,0.0268880496069321,-0.00461121268304026,0.00461121268304026,0.493006734591287,-0.00461121268303988,0.00461121268303988,0.031499262289972
1597,787,24,6,13,2,SEG_MID,T100,100,1,0.457193023255814,0.272823255813954,0.526992162565107,0.557063587117246,0.0300714245521392,2.00238081840464,0.0165015518764923,-0.0135698726756469,0.0135698726756469,0.543493714441599,-0.0135698726756467,0.0135698726756467,0.0300714245521391
1598,788,24,7,12,2,SEG_MID,T100,100,1,0.456841860465116,0.288602325581395,0.581209236059034,0.610008954333726,0.0287997182746919,1.9599906091564,0.00498438497434266,-0.0238153333003492,0.0238153333003492,0.586193621033377,-0.0238153333003495,0.0238153333003495,0.0287997182746921
1599,789,24,8,11,2,SEG_MID,T100,100,1,0.456490697674419,0.304381395348837,0.629805105377412,0.657464967365373,0.0276598619879611,1.9219953995987,-0.00753401478604201,-0.0351938767740031,0.0351938767740031,0.62227109059137,-0.035193876774003,0.035193876774003,0.027659861987961
1600,790,24,9,10,2,SEG_MID,T100,100,1,0.456139534883721,0.320160465116279,0.673610891622256,0.700243252681708,0.0266323610594513,1.88774536864838,-0.0209495382770766,-0.0475818993365279,0.0475818993365279,0.652661353345179,-0.0475818993365287,0.0475818993365287,0.026632361059452
1601,791,24,10,9,2,SEG_MID,T100,100,1,0.455788372093023,0.335939534883721,0.674033077573259,0.605005891805081,-0.0690271857681776,3.30090619227259,-0.0322980950901696,0.036729090678008,0.036729090678008,0.641734982483089,0.0367290906780084,0.0367290906780084,0.069027185768178
1602,792,24,11,8,2,SEG_MID,T100,100,1,0.455437209302326,0.351718604651163,0.572261412218145,0.514621089005873,-0.0576403232122719,2.92134410707573,-0.035473324942282,0.0221669982699899,0.0221669982699899,0.536788087275863,0.0221669982699899,0.0221669982699899,0.057640323212272
1603,793,24,12,7,2,SEG_MID,T100,100,1,0.455086046511628,0.367497674418605,0.479229188333117,0.43199790326474,-0.047231285068377,2.5743761689459,-0.0378077374173209,0.00942354765105606,0.00942354765105606,0.441421450915796,0.00942354765105602,0.00942354765105602,0.047231285068377
1604,794,24,13,6,2,SEG_MID,T100,100,1,0.45473488372093,0.383276744186046,0.393857027175974,0.356177723612517,-0.0376793035634563,2.25597678544854,-0.0394435896081552,-0.00176428604469887,0.00176428604469887,0.354413437567819,-0.00176428604469814,0.00176428604469814,0.037679303563457
1605,795,24,14,5,2,SEG_MID,T100,100,1,0.454383720930233,0.399055813953488,0.315236268905308,0.286353556862148,-0.0288827120431606,1.96275706810535,-0.0405002797789013,-0.0116175677357407,0.0116175677357407,0.274735989126407,-0.0116175677357412,0.0116175677357412,0.02888271204316
1606,804,25,3,15,2,SEG_MID,T100,100,1,0.471046511627907,0.231725581395349,0.310228410505424,0.347493724945059,0.0372653144396351,2.24217714798784,0.0446919219654622,0.00742660752582711,0.00742660752582711,0.354920332470886,0.00742660752582719,0.00742660752582719,0.037265314439635
1607,805,25,4,14,2,SEG_MID,T100,100,1,0.470695348837209,0.247504651162791,0.387267382394586,0.422591196836931,0.0353238144423449,2.1774604814115,0.0362048328817295,0.000881018439384644,0.000881018439384644,0.423472215276316,0.00088101843938454,0.00088101843938454,0.035323814442345
1608,806,25,5,13,2,SEG_MID,T100,100,1,0.470344186046512,0.263283720930233,0.455072184332366,0.488687213992797,0.0336150296604313,2.12050098868104,0.0262684960444007,-0.00734653361603064,0.00734653361603064,0.481340680376767,-0.00734653361603033,0.00734653361603033,0.033615029660431
1609,807,25,6,12,2,SEG_MID,T100,100,1,0.469993023255814,0.279062790697674,0.515209201556397,0.547308686345001,0.0320994847886039,2.0699828262868,0.0150775060150018,-0.0170219787736021,0.0170219787736021,0.530286707571399,-0.0170219787736021,0.0170219787736021,0.0320994847886039
1610,808,25,7,11,2,SEG_MID,T100,100,1,0.469641860465116,0.294841860465116,0.568909505968435,0.599655660899256,0.0307461549308214,2.02487183102738,0.00278515137975801,-0.0279610035510634,0.0279610035510634,0.571694657348193,-0.027961003551063,0.027961003551063,0.030746154930821
1611,809,25,8,10,2,SEG_MID,T100,100,1,0.469290697674419,0.310620930232558,0.617154023166031,0.646684342426782,0.0295303192607509,1.98434397535836,-0.0104861783593162,-0.0400164976200671,0.0400164976200671,0.606667844806715,-0.0400164976200672,0.0400164976200672,0.029530319260751
1612,810,25,9,9,2,SEG_MID,T100,100,1,0.468939534883721,0.3264,0.660733996229084,0.621604403001194,-0.0391295932278902,2.30431977426301,-0.0246375811508414,0.0144920120770488,0.0144920120770488,0.636096415078243,0.0144920120770485,0.0144920120770485,0.03912959322789
1613,811,25,10,8,2,SEG_MID,T100,100,1,0.468588372093023,0.342179069767442,0.588215362026275,0.527934366987037,-0.060280995039238,3.00936650130793,-0.0309158398933679,0.0293651551458701,0.0293651551458701,0.557299522132907,0.0293651551458701,0.0293651551458701,0.060280995039238
1614,812,25,11,7,2,SEG_MID,T100,100,1,0.468237209302326,0.357958139534884,0.492000579885607,0.442522425259025,-0.0494781546265824,2.64927182088608,-0.0340420557831809,0.0154360988434015,0.0154360988434015,0.457958524102426,0.0154360988434011,0.0154360988434011,0.049478154626582
1615,813,25,12,6,2,SEG_MID,T100,100,1,0.467886046511628,0.373737209302326,0.40391011463001,0.364322615231867,-0.0395874993981424,2.31958331327141,-0.0364110685587349,0.00317643083940746,0.00317643083940746,0.367499046071275,0.00317643083940805,0.00317643083940805,0.039587499398143
1616,814,25,13,5,2,SEG_MID,T100,100,1,0.46753488372093,0.389516279069767,0.322956632714025,0.292458459576671,-0.030498173137354,2.01660577124513,-0.0381524543833657,-0.00765428124601172,0.00765428124601172,0.284804178330659,-0.0076542812460117,0.0076542812460117,0.030498173137354
1617,823,26,3,14,2,SEG_MID,T100,100,1,0.483846511627907,0.23796511627907,0.302094104857869,0.341549108402092,0.0394550035442228,2.31516678480743,0.045387489731722,0.00593248618749923,0.00593248618749923,0.347481594589591,0.00593248618749898,0.00593248618749898,0.039455003544223
1618,824,26,4,13,2,SEG_MID,T100,100,1,0.483495348837209,0.253744186046512,0.377744530346518,0.415169609403652,0.0374250790571335,2.24750263523778,0.0360105466657689,-0.00141453239136462,0.00141453239136462,0.413755077012287,-0.00141453239136513,0.00141453239136513,0.037425079057134
1619,825,26,5,12,2,SEG_MID,T100,100,1,0.483144186046512,0.269523255813953,0.444537142522419,0.48016997840132,0.035632835878901,2.18776119596337,0.0252336893365275,-0.0103991465423735,0.0103991465423735,0.469770831858946,-0.0103991465423735,0.0103991465423735,0.035632835878901
1620,826,26,6,11,2,SEG_MID,T100,100,1,0.482793023255814,0.285302325581395,0.503941625033933,0.537980463087785,0.0340388380538516,2.13462793512839,0.0132391218981084,-0.0207997161557432,0.0207997161557432,0.517180746932041,-0.0207997161557436,0.0207997161557436,0.034038838053852
1621,827,26,7,10,2,SEG_MID,T100,100,1,0.482441860465116,0.301081395348837,0.55711956888495,0.589731485547429,0.0326119166624791,2.0870638887493,0.000171178775210323,-0.0324407378872688,0.0324407378872688,0.55729074766016,-0.0324407378872688,0.0324407378872688,0.0326119166624791
1622,828,26,8,9,2,SEG_MID,T100,100,1,0.482090697674419,0.316860465116279,0.605001184676824,0.636328296082102,0.0313271114052781,2.0442370468426,-0.0138543232699618,-0.0451814346752399,0.0451814346752399,0.591146861406862,-0.0451814346752398,0.0451814346752398,0.031327111405278
1623,829,26,9,8,2,SEG_MID,T100,100,1,0.481739534883721,0.332639534883721,0.605084376009089,0.542011249208823,-0.0630731268002656,3.10243756000885,-0.0256321101615446,0.037441016638721,0.037441016638721,0.579452265847544,0.0374410166387213,0.0374410166387213,0.063073126800266
1624,830,26,10,7,2,SEG_MID,T100,100,1,0.481388372093023,0.348418604651163,0.505471320632442,0.453623260018236,-0.0518480606142066,2.72826868714022,-0.0295764925506132,0.0222715680635934,0.0222715680635934,0.475894828081829,0.0222715680635929,0.0222715680635929,0.051848060614206
1625,831,26,11,6,2,SEG_MID,T100,100,1,0.481037209302326,0.364197674418605,0.414489848931037,0.372894189848856,-0.0415956590821803,2.38652196940601,-0.0326996200758527,0.00889603900632756,0.00889603900632756,0.381790228855184,0.00889603900632829,0.00889603900632829,0.041595659082181
1626,832,26,12,5,2,SEG_MID,T100,100,1,0.480686046511628,0.379976744186046,0.331064644877517,0.298869896484658,-0.0321947483928595,2.07315827976198,-0.0351424444800003,-0.00294769608714076,0.00294769608714076,0.295922200397517,-0.00294769608714124,0.00294769608714124,0.032194748392859
1627,833,26,13,4,2,SEG_MID,T100,100,1,0.48033488372093,0.395755813953488,0.254291886947143,0.230748407063178,-0.0235434798839652,1.78478266279884,-0.0370230891169777,-0.0134796092330125,0.0134796092330125,0.217268797830165,-0.0134796092330127,0.0134796092330127,0.023543479883965
1628,841,27,3,13,2,SEG_MID,T100,100,1,0.496646511627907,0.244204651162791,0.294375469293592,0.3359082669274,0.0415327976338087,2.38442658779362,0.045654096639986,0.00412129900617733,0.00412129900617733,0.340029565933578,0.00412129900617803,0.00412129900617803,0.041532797633808
1629,842,27,4,12,2,SEG_MID,T100,100,1,0.496295348837209,0.259983720930233,0.368678769745052,0.408104253918411,0.0394254841733589,2.31418280577863,0.035393237548079,-0.00403224662527989,0.00403224662527989,0.404072007293131,-0.00403224662528001,0.00403224662528001,0.039425484173359
